date_forecast,cfs_d-45,cfs_d-44,cfs_d-43,cfs_d-42,cfs_d-41,cfs_d-40,cfs_d-39,cfs_d-38,cfs_d-37,cfs_d-36,cfs_d-35,cfs_d-34,cfs_d-33,cfs_d-32,cfs_d-31,cfs_d-30,cfs_d-29,cfs_d-28,cfs_d-27,cfs_d-26,cfs_d-25,cfs_d-24,cfs_d-23,cfs_d-22,cfs_d-21,cfs_d-20,cfs_d-19,cfs_d-18,cfs_d-17,cfs_d-16,cfs_d-15,cfs_d-14,cfs_d-13,cfs_d-12,cfs_d-11,cfs_d-10,cfs_d-9,cfs_d-8,cfs_d-7,cfs_d-6,cfs_d-5,cfs_d-4,cfs_d-3,cfs_d-2,cfs_d-1
2022-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1748462021343378,2.548471437539234,0.0,1.9900219711236655,1.5620872567482735,1.2392592592592595,0.0,2.1777809165097293,0.0,0.0,0.0,4.457335216572505,0.0,0.0,4.785505335844318,0.0,0.0,0.0,2.3360075329566854,1.0827997489014434,0.4718706842435656,0.3961864406779661,0.0
2022-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.590941619585686,2.7578374136848725,0.0,2.290599497802886,1.7620527306967988,1.2186472065285627,0.0,2.0628279974890145,0.0,0.0,0.0,4.019409918392969,0.0,0.0,5.488772755806653,0.0,0.0,0.0,3.66016321406152,1.5255524168236034,0.9528185812931576,0.820725047080979,0.0,0.0
2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.921393596986817,2.6473477715003138,0.0,2.505655994978029,2.275345260514752,1.8188135593220336,0.0,1.853022598870056,0.0,0.0,0.0,4.441569365976145,0.0,0.0,5.280687382297551,0.0,0.0,0.0,4.399205900816073,3.271180163214061,2.634510357815443,2.3088543628374136,0.0,0.0,0.0
2022-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.535756434400501,2.2725298179535467,0.0,2.46789077212806,2.350486503452605,1.616456371625863,0.0,2.555762711864406,0.0,0.0,0.0,5.107046453232895,0.0,0.0,6.753358443188953,0.0,0.0,0.0,6.246531701192718,5.200508474576272,3.640112994350283,3.0507156308851213,0.0,0.0,0.0,0.8046767106089141
2022-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.801804770872567,2.282325800376648,0.0,2.615436283741368,2.11538292529818,1.8003138731952293,0.0,3.016741996233522,0.0,0.0,0.0,4.717059008160703,0.0,0.0,5.851845574387947,0.0,0.0,0.0,5.950376647834275,4.8882391713747655,3.9706999372253615,3.2491368487131203,0.0,0.0,0.0,1.8198116760828624,0.0
2022-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2636315128688005,3.068075957313245,0.0,2.943725674827369,2.5837319522912745,2.151594475831764,0.0,2.202984934086628,0.0,0.0,0.0,3.369284369114878,0.0,0.0,5.231949152542375,0.0,0.0,0.0,5.4386974262398,4.670828625235407,3.9518236032642826,3.272222222222223,0.0,0.0,0.0,2.186638418079096,0.0,2.2911268047708724
2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.338462021343379,4.23508160703076,0.0,3.7437382297551776,3.3687162586315136,3.0073822975517888,0.0,3.0134274952919027,0.0,0.0,0.0,3.7037350910232263,0.0,0.0,4.639535467671062,0.0,0.0,0.0,4.878207784055242,4.632068424356561,3.9346453232893928,3.3662209667294416,0.0,0.0,0.0,2.0464406779661,0.0,2.965081607030759,2.962065285624608
2022-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.672228499686125,6.771403013182674,0.0,6.002068424356561,5.59954488386692,5.518659761456374,0.0,5.276748273697426,0.0,0.0,0.0,2.8641462649089764,0.0,0.0,3.701961707470182,0.0,0.0,0.0,4.377912743251726,4.19076585059636,3.545649717514124,3.5462554927809165,0.0,0.0,0.0,3.4437225360954176,0.0,5.110442561205272,5.59298493408663,5.179607658505964
2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.243556183301946,5.488593848085373,0.0,4.829686126804771,4.347627118644069,4.156528562460768,0.0,4.203239171374766,0.0,0.0,0.0,4.220442561205274,0.0,0.0,4.48242623979912,0.0,0.0,0.0,3.787470182046454,4.248487131198996,4.651811048336474,4.889761456371627,0.0,0.0,0.0,5.015147520401756,0.0,3.94604205900816,4.208870056497176,4.194488386691777,4.756839296924044
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.247818581293159,4.422507846829881,0.0,3.8431701192718144,3.64049278091651,3.209372253609542,0.0,3.522106089139988,0.0,0.0,0.0,3.4539642184557438,0.0,0.0,3.894231010671688,0.0,0.0,0.0,3.7732925298179545,4.509187068424357,4.437049591964848,4.082429378531076,0.0,0.0,0.0,3.7556308851224114,0.0,3.0139767733835536,3.3976145637162585,3.376632140615192,3.357542372881356,3.242432517263026
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.813822975517891,4.487441933458884,0.0,5.712394852479599,5.754118016321405,5.550668549905837,0.0,6.490558694287507,0.0,0.0,0.0,4.254682988072819,0.0,0.0,2.8994318895166358,0.0,0.0,0.0,4.095119271814187,4.913449466415567,4.951349654739488,4.350659133709982,0.0,0.0,0.0,3.45946641556811,0.0,2.8797645951035777,2.949921531701192,2.621098556183303,2.3612900188323915,1.4667451349654743,1.5957438794726928
2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4257376020087875,3.965844318895165,0.0,5.365150659133708,5.472018204645324,5.589959196484622,0.0,6.491942875078468,0.0,0.0,0.0,5.135681104833647,0.0,0.0,4.09231324544884,0.0,0.0,0.0,5.039042686754553,5.866723163841809,5.730816070307598,5.551927181418706,0.0,0.0,0.0,3.629252981795355,0.0,3.638248587570621,3.615790960451978,3.458195229127433,3.148217200251097,1.9066635279347148,1.6910106716886382,1.3503578154425613
2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8795009416195865,4.057532956685498,0.0,5.333647206528562,5.328989328311364,5.793870056497176,0.0,5.804937225360956,0.0,0.0,0.0,4.808618957940994,0.0,0.0,3.471299435028249,0.0,0.0,0.0,3.651403013182675,4.3592718141870685,4.340467671060889,5.015147520401758,0.0,0.0,0.0,5.059557438794726,0.0,5.194017576898931,4.594124293785309,4.010477087256749,3.133888888888888,2.2285310734463275,1.9571531701192724,1.6553358443188957,1.267325800376648
2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.467140615191464,4.302209667294415,0.0,4.843628374136848,4.748010043942247,5.185816070307598,0.0,5.55405524168236,0.0,0.0,0.0,5.081989956057751,0.0,0.0,3.941415568110485,0.0,0.0,0.0,4.170652856246077,4.639984306340239,5.171324544883866,5.61683615819209,0.0,0.0,0.0,7.562049591964847,0.0,7.7081073446327695,7.619500941619585,7.110630885122411,4.949463276836157,3.783640929064656,2.9646421845574387,2.6761016949152534,2.4937099811676084,3.141359070935342
2022-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.741892655367234,5.534974890144382,0.0,5.327736974262399,5.220442561205273,5.609196484620213,0.0,5.343731952291274,0.0,0.0,0.0,4.959852479598245,0.0,0.0,4.1095260514752034,0.0,0.0,0.0,5.203684871311991,5.347482736974262,6.137790332705586,6.642620841180164,0.0,0.0,0.0,8.315417451349655,0.0,9.861198995605776,10.832718141870682,9.314513496547391,8.066170747018205,6.671682360326427,6.2871311989956045,5.967203389830511,3.399394224733208,3.540414312617702,3.592677338355304
2022-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.650091023226616,5.563888888888889,0.0,4.913747645951036,4.877771500313872,5.699114877589453,0.0,5.4196641556811045,0.0,0.0,0.0,6.431619585687381,0.0,0.0,5.395627746390459,0.0,0.0,0.0,4.098524795982422,4.235979284369115,5.208072818581295,6.197727558066542,0.0,0.0,0.0,7.947077840552419,0.0,9.858311362209664,9.9475329566855,9.309453860640303,8.008976773383555,7.577758945386064,7.414940364092906,6.436359070935342,4.436801632140616,4.139770872567484,4.04563088512241,4.512780916509732
2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,7.636308851224106,6.996255492780916,0.0,6.518666038920275,7.1359604519774,7.688559322033901,0.0,6.881456371625863,0.0,0.0,0.0,7.00332705586943,0.0,0.0,5.869328311362211,0.0,0.0,0.0,4.537693032015067,3.973490269930949,4.244912115505335,5.485235404896423,0.0,0.0,0.0,6.616876961707469,0.0,10.032780916509736,9.525568110483368,9.757849968612677,10.324846202134342,10.346729441305708,10.1130194601381,8.958157564344008,8.318430634023851,7.765241682360328,7.021239799121156,7.83740740740741,7.289827369742625
2022-11-29,0.0,0.0,0.0,0.0,0.0,8.434996861268049,7.1471625863151305,0.0,7.766509730069052,8.483166980539862,9.016547394852482,0.0,7.80478028876334,0.0,0.0,0.0,5.945869428750785,0.0,0.0,5.385197740112994,0.0,0.0,0.0,3.946958568738229,3.52078154425612,4.398688010043943,5.379406779661016,0.0,0.0,0.0,9.1278813559322,0.0,10.76004080351538,11.374996861268052,11.561773383553046,11.555552416823604,10.77309478970496,10.922944130571247,12.59080665411174,12.462605147520405,11.381381042059012,10.913006905210294,11.684413057124925,11.385320150659128,13.57804143126177
2022-11-30,0.0,0.0,0.0,0.0,5.056264908976775,6.073603264281232,0.0,7.022677338355305,7.003612680477088,7.974510357815444,0.0,9.131770244821094,0.0,0.0,0.0,7.974519774011301,0.0,0.0,7.540812931575646,0.0,0.0,0.0,4.385605775266793,4.456967984934085,5.12023226616447,6.496989956057752,0.0,0.0,0.0,12.422501569365975,0.0,12.518543628374132,11.698044569993725,11.440659133709982,10.063857501569364,10.436607030759571,13.575430006277466,14.706136220966728,15.768769617074703,15.5027432517263,17.548841807909604,18.556321406151916,15.637919020715628,13.92538606403013,14.254921531701196
2022-12-01,0.0,0.0,0.0,6.550156936597615,5.767131198995607,0.0,6.091607030759573,5.395891399874451,5.880172630257376,0.0,7.610527306967984,0.0,0.0,0.0,6.45809478970496,0.0,0.0,6.182649089767734,0.0,0.0,0.0,7.552241054613938,8.063870056497173,8.315091023226616,8.093775894538604,0.0,0.0,0.0,14.7902102950408,0.0,15.329478970495924,15.754758317639672,16.08834274952919,13.264281230382927,13.35257689893283,17.19026679221594,18.92656308851224,23.305219711236667,23.37398932831137,26.013841807909603,25.112608286252357,24.815348399246695,20.90024168236032,19.22975204017577,15.87895794099184
2022-12-02,0.0,0.0,7.807975517890772,5.970734463276836,0.0,5.934428750784683,5.661318267419965,5.7022787193973645,0.0,6.134924670433145,0.0,0.0,0.0,5.189733207784057,0.0,0.0,5.3152197112366615,0.0,0.0,0.0,5.400448838669177,6.545640301318267,6.783273697426241,6.518898305084744,0.0,0.0,0.0,13.906349654739484,0.0,14.299767733835528,15.952445072190832,17.020794099183938,14.413832391713749,15.954202762084115,19.621233521657256,22.596547394852493,25.91521657250471,25.420982423101066,24.99674199623352,23.89852793471437,22.659934086629,18.44417451349655,15.59586315128688,12.7190395480226,11.952215944758317
2022-12-03,0.0,7.0848932831136215,6.515317011927183,0.0,6.304350282485875,6.04212178279975,6.287664783427495,0.0,7.215037664783429,0.0,0.0,0.0,6.749444444444447,0.0,0.0,5.9761770244821095,0.0,0.0,0.0,5.439196484620214,6.668628374136849,6.923546767106092,7.117385436283743,0.0,0.0,0.0,9.917715003138728,0.0,11.383399246704332,12.662627118644068,13.09046767106089,12.56649089767734,12.27598556183302,14.30521343377276,15.204435028248591,16.71455743879473,17.77660075329566,18.03810420590081,19.38683929692404,18.833556183301948,16.26936283741368,14.193612680477088,12.243273697426234,11.445885122410552,10.732696170747015
2022-12-04,7.316475204017576,7.446716886377903,0.0,5.753016321406154,7.490784682988073,7.363019460138102,0.0,9.566591337099812,0.0,0.0,0.0,8.27070307595731,0.0,0.0,8.254726930320151,0.0,0.0,0.0,8.557765222849966,9.912708725674827,9.298320778405524,8.346811048336471,0.0,0.0,0.0,11.46956371625863,0.0,12.564340866290015,12.110109855618331,13.041487758945385,11.948069679849342,11.369278091650967,10.612172002510984,10.531073446327683,11.709833647206528,14.34774011299435,14.720313873195227,15.494720652856246,15.493455743879474,14.885043942247332,13.976920903954804,12.089300062774637,9.33183929692404,10.261104833647208,13.75885750156936
2022-12-05,5.762419962335214,0.0,7.445929064657878,8.937385436283742,9.089795982423098,0.0,10.44195229127432,0.0,0.0,0.0,7.066886377903328,0.0,0.0,6.324281230382925,0.0,0.0,0.0,6.718669177652227,7.194987445072191,6.646189579409918,6.377580037664785,0.0,0.0,0.0,9.451503452605143,0.0,11.034795982423097,11.451208411801636,12.189786566227244,12.036403013182673,12.42292215944758,10.87911801632141,10.919215317011927,11.957328939108596,11.72477401129943,12.369736346516005,12.712253609541746,11.561020087884494,10.822915881983684,9.801638418079095,8.16113622096673,8.117620841180162,7.321070307595733,7.724074074074077,8.581230382925295
2022-12-06,0.0,6.255593220338983,6.638465160075331,7.951082862523541,0.0,9.300809792843689,0.0,0.0,0.0,7.609488386691776,0.0,0.0,7.757580037664786,0.0,0.0,0.0,7.671729441305712,6.333220338983052,5.947978656622726,4.942325800376649,0.0,0.0,0.0,8.461406151914627,0.0,9.646133082234776,10.651026365348402,10.543841807909605,10.611092278719394,10.736161330822348,10.296644695543002,11.282724419334585,11.116057752667922,10.485254237288135,10.778964218455746,11.064309478970497,10.325003138731953,8.561939736346515,7.775210295040805,6.717510985561833,6.265790960451976,5.436136220966729,4.666173885750158,4.615662272441933,5.368694287507847
2022-12-07,6.631271186440678,7.304865034526052,6.485263653483992,0.0,8.068750784682992,0.0,0.0,0.0,8.218251726302572,0.0,0.0,9.382947269303203,0.0,0.0,0.0,9.61289077212806,8.105762711864404,7.883483992467045,6.380401757689895,0.0,0.0,0.0,6.955241682360327,0.0,8.836355932203393,9.455131826741994,9.91564344005022,9.633483992467047,9.722485875706214,10.003025737602009,10.64173885750157,9.672341494036406,9.482771500313872,8.813053986189576,8.481723163841808,8.063298807281862,6.955326428123037,5.797150031387322,5.359821092278721,4.67245134965474,4.293047708725674,3.6091242937853103,3.213483992467043,3.1288637790332694,2.8392310106716887
2022-12-08,8.101964846202131,7.545495919648462,0.0,8.200919648462024,0.0,0.0,0.0,8.473813559322034,0.0,0.0,7.869868173258006,0.0,0.0,0.0,5.698964218455748,5.3449780288763336,5.611679221594478,5.1765976145637165,0.0,0.0,0.0,6.746089139987447,0.0,7.66723163841808,8.220994978028875,8.774133709981166,9.041098556183302,9.591079723791584,10.32718769617075,11.487059008160696,11.19154739485248,10.74709353421218,10.297284996861269,9.734428750784682,8.484183929692403,6.874231010671688,5.5912429378531066,4.727984934086628,4.089959196484618,3.555524168236033,2.4752165725047086,1.960386064030132,1.959516635279347,1.5962680477087254,1.2481230382925297
2022-12-09,6.829682988072818,0.0,7.520568110483365,0.0,0.0,0.0,8.855213433772752,0.0,0.0,8.775436283741366,0.0,0.0,0.0,5.489764595103579,4.750605775266791,4.567790332705589,4.815816070307597,0.0,0.0,0.0,7.887510985561833,0.0,9.729896421845574,10.213568738229752,10.426214689265532,9.958879472693033,9.421239799121158,10.015885122410545,10.441089139987444,10.273848085373514,9.28371311989956,9.386512868801004,9.470690521029503,8.380430006277463,6.78573760200879,5.550552416823604,4.6274670433145015,4.362649089767735,3.681374764595104,2.733468298807281,2.542645951035781,2.476854990583804,2.2010326428123026,1.9505241682360333,1.2921374764595108
2022-12-10,0.0,9.38625863151287,0.0,0.0,0.0,10.406876961707468,0.0,0.0,10.1521186440678,0.0,0.0,0.0,6.998895166352795,6.341023226616446,5.823374136848714,4.328411801632142,0.0,0.0,0.0,8.337677338355304,0.0,11.259102322661642,12.30105147520402,13.238242310106717,14.050787821720023,12.542802887633396,13.259391086001257,13.61407093534212,11.95373822975518,10.251035781544257,10.370470809792844,9.5456905210295,8.496889516635276,6.597542372881355,5.509312617702449,4.908279974890144,4.690552416823604,3.687479598242309,3.04057752667922,2.841688637790333,2.887485875706215,2.6785907093534203,2.888138731952291,2.354651600753295,2.00354676710609
2022-12-11,9.93576271186441,0.0,0.0,0.0,10.574475831763964,0.0,0.0,12.106864406779655,0.0,0.0,0.0,9.285775266792216,7.631340238543628,7.134475831763966,4.192589453860639,0.0,0.0,0.0,9.918873195229128,0.0,13.563653483992466,14.579403640929062,15.67394852479598,14.97398618957941,14.755483364720652,14.713405524168236,14.36475517890772,12.57344005021971,11.317087256748277,10.87898618957941,8.976120527306968,8.13089139987445,6.303035153797866,5.411186440677966,4.813245448838669,4.22967043314501,3.7384400502197113,3.516908349026993,3.5964563716258624,3.4270558694287514,3.259805398618957,3.5428091650973013,3.4282642812303825,3.2126553672316382,2.891525423728813
