,date_ref,ana_code,mean_precipitation
122,2000-10-02,PSATIMBR,1.0038071065989849
123,2000-10-03,PSATIMBR,0.0
124,2000-10-04,PSATIMBR,0.0621827411167512
125,2000-10-05,PSATIMBR,4.162436548223351
126,2000-10-06,PSATIMBR,1.2296954314720812
127,2000-10-07,PSATIMBR,2.6897208121827414
128,2000-10-08,PSATIMBR,3.301395939086294
129,2000-10-09,PSATIMBR,0.7005076142131982
130,2000-10-10,PSATIMBR,0.4885786802030458
131,2000-10-11,PSATIMBR,0.0
132,2000-10-12,PSATIMBR,0.0
133,2000-10-13,PSATIMBR,0.0
134,2000-10-14,PSATIMBR,0.0
135,2000-10-15,PSATIMBR,0.0
136,2000-10-16,PSATIMBR,0.0
137,2000-10-17,PSATIMBR,0.1249999999999999
138,2000-10-18,PSATIMBR,0.0
139,2000-10-19,PSATIMBR,0.008248730964467
140,2000-10-20,PSATIMBR,0.0
141,2000-10-21,PSATIMBR,0.0
142,2000-10-22,PSATIMBR,0.1871827411167512
143,2000-10-23,PSATIMBR,6.525380710659897
144,2000-10-24,PSATIMBR,7.098984771573603
145,2000-10-25,PSATIMBR,3.0501269035532994
146,2000-10-26,PSATIMBR,0.6954314720812185
147,2000-10-27,PSATIMBR,0.1808375634517766
148,2000-10-28,PSATIMBR,4.67258883248731
149,2000-10-29,PSATIMBR,6.575507614213197
150,2000-10-30,PSATIMBR,10.723984771573605
151,2000-10-31,PSATIMBR,14.850253807106604
152,2000-11-01,PSATIMBR,0.7690355329949239
153,2000-11-02,PSATIMBR,0.0368020304568527
154,2000-11-03,PSATIMBR,1.1789340101522847
155,2000-11-04,PSATIMBR,3.020304568527919
156,2000-11-05,PSATIMBR,13.088832487309643
157,2000-11-06,PSATIMBR,4.573604060913706
158,2000-11-07,PSATIMBR,8.176395939086296
159,2000-11-08,PSATIMBR,14.295685279187811
160,2000-11-09,PSATIMBR,0.0736040609137056
161,2000-11-10,PSATIMBR,0.1040609137055837
162,2000-11-11,PSATIMBR,0.6903553299492384
163,2000-11-12,PSATIMBR,10.364213197969542
164,2000-11-13,PSATIMBR,10.114213197969542
165,2000-11-14,PSATIMBR,32.593908629441614
166,2000-11-15,PSATIMBR,18.046954314720807
167,2000-11-16,PSATIMBR,3.983502538071066
168,2000-11-17,PSATIMBR,2.983502538071066
169,2000-11-18,PSATIMBR,9.55520304568528
170,2000-11-19,PSATIMBR,12.738578680203046
171,2000-11-20,PSATIMBR,17.688451776649746
172,2000-11-21,PSATIMBR,1.440989847715736
173,2000-11-22,PSATIMBR,5.878172588832488
174,2000-11-23,PSATIMBR,4.043147208121827
175,2000-11-24,PSATIMBR,9.612944162436552
176,2000-11-25,PSATIMBR,0.9390862944162436
177,2000-11-26,PSATIMBR,5.7747461928934
178,2000-11-27,PSATIMBR,7.526015228426396
179,2000-11-28,PSATIMBR,2.0748730964467
180,2000-11-29,PSATIMBR,4.777284263959392
181,2000-11-30,PSATIMBR,19.98350253807106
182,2000-12-01,PSATIMBR,3.301395939086295
183,2000-12-02,PSATIMBR,10.39340101522843
184,2000-12-03,PSATIMBR,7.852791878172588
185,2000-12-04,PSATIMBR,12.2753807106599
186,2000-12-05,PSATIMBR,8.517766497461928
187,2000-12-06,PSATIMBR,4.467639593908627
188,2000-12-07,PSATIMBR,5.6725888324873095
189,2000-12-08,PSATIMBR,5.597715736040611
190,2000-12-09,PSATIMBR,4.079314720812183
191,2000-12-10,PSATIMBR,5.777918781725888
192,2000-12-11,PSATIMBR,14.00253807106599
193,2000-12-12,PSATIMBR,6.56472081218274
194,2000-12-13,PSATIMBR,4.158629441624366
195,2000-12-14,PSATIMBR,11.686548223350252
196,2000-12-15,PSATIMBR,22.289340101522843
197,2000-12-16,PSATIMBR,11.38007614213198
198,2000-12-17,PSATIMBR,11.182741116751266
199,2000-12-18,PSATIMBR,54.0285532994924
200,2000-12-19,PSATIMBR,7.079949238578679
201,2000-12-20,PSATIMBR,0.6110406091370558
202,2000-12-21,PSATIMBR,0.357233502538071
203,2000-12-22,PSATIMBR,2.3908629441624365
204,2000-12-23,PSATIMBR,8.513959390862945
205,2000-12-24,PSATIMBR,3.941624365482236
206,2000-12-25,PSATIMBR,5.619289340101523
207,2000-12-26,PSATIMBR,0.4447969543147209
208,2000-12-27,PSATIMBR,0.1637055837563452
209,2000-12-28,PSATIMBR,0.968274111675127
210,2000-12-29,PSATIMBR,9.011421319796955
211,2000-12-30,PSATIMBR,3.613578680203046
212,2000-12-31,PSATIMBR,4.962563451776651
213,2001-01-01,PSATIMBR,7.1313451776649766
214,2001-01-02,PSATIMBR,22.20685279187817
215,2001-01-03,PSATIMBR,11.758248730964464
216,2001-01-04,PSATIMBR,25.82106598984772
217,2001-01-05,PSATIMBR,0.973984771573604
218,2001-01-06,PSATIMBR,0.4054568527918782
219,2001-01-07,PSATIMBR,0.1319796954314721
220,2001-01-08,PSATIMBR,4.1751269035532985
221,2001-01-09,PSATIMBR,3.5818527918781724
222,2001-01-10,PSATIMBR,8.616751269035536
223,2001-01-11,PSATIMBR,2.637690355329949
224,2001-01-12,PSATIMBR,4.958756345177666
225,2001-01-13,PSATIMBR,2.597081218274112
226,2001-01-14,PSATIMBR,2.43496192893401
227,2001-01-15,PSATIMBR,0.8705583756345179
228,2001-01-16,PSATIMBR,1.6097715736040608
229,2001-01-17,PSATIMBR,0.0044416243654822
230,2001-01-18,PSATIMBR,0.1554568527918782
231,2001-01-19,PSATIMBR,0.1738578680203046
232,2001-01-20,PSATIMBR,3.074873096446701
233,2001-01-21,PSATIMBR,3.7937817258883246
234,2001-01-22,PSATIMBR,14.733502538071065
235,2001-01-23,PSATIMBR,10.73984771573604
236,2001-01-24,PSATIMBR,7.91497461928934
237,2001-01-25,PSATIMBR,4.924492385786803
238,2001-01-26,PSATIMBR,10.407994923857869
239,2001-01-27,PSATIMBR,5.493654822335025
240,2001-01-28,PSATIMBR,1.3984771573604062
241,2001-01-29,PSATIMBR,0.3699238578680203
242,2001-01-30,PSATIMBR,5.996192893401015
243,2001-01-31,PSATIMBR,4.805837563451776
244,2001-02-01,PSATIMBR,5.034263959390865
245,2001-02-02,PSATIMBR,3.3578680203045685
246,2001-02-03,PSATIMBR,2.857868020304569
247,2001-02-04,PSATIMBR,2.2493654822335025
248,2001-02-05,PSATIMBR,0.0038071065989847
249,2001-02-06,PSATIMBR,0.2214467005076142
250,2001-02-07,PSATIMBR,0.7201776649746195
