date_forecast,gefs_d-15,gefs_d-14,gefs_d-13,gefs_d-12,gefs_d-11,gefs_d-10,gefs_d-9,gefs_d-8,gefs_d-7,gefs_d-6,gefs_d-5,gefs_d-4,gefs_d-3,gefs_d-2,gefs_d-1
2022-08-09,2.5944444603390164,3.0277777645323014,1.7999999986754522,3.499999986754523,2.505555556880103,6.683333317438763,7.944444497426351,10.044444508022732,9.255555603239271,9.716666724946766,11.349999957614475,11.227777772479588,13.794444375567965,11.161111195882162,11.56666668256124
2022-08-10,2.594444440470802,2.388888908757104,3.794444455040826,2.544444421927134,5.54444440205892,3.572222206327649,4.199999981456332,4.816666748788623,5.311111066076491,2.3722222314940558,5.461111108462016,3.5666666759385004,2.0111111071374683,3.499999993377262,4.222222222222222
2022-08-11,1.116666664679845,3.3555555343627934,2.388888875643412,2.4611111018392773,2.67777775393592,2.083333326710595,2.422222216924031,0.6944444411330755,0.050000000745058,0.0611111124356587,0.1944444485836559,0.0,0.1555555587013562,0.1666666699780357,0.1944444494114982
2022-08-12,3.061111119058397,1.8444444272253249,3.4111110899183488,1.42222222354677,3.500000019868215,3.038888904783461,0.7944444451067182,1.5277777810891469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-13,3.2444444232516814,2.7666666772630477,1.0833333366447029,2.3666666415002613,2.716666645473904,1.6888888676961258,1.350000003973643,0.0333333342439598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-14,2.0944444272253246,0.8277777797645993,3.316666669315762,2.727777779102326,1.5166666507720947,2.077777756585015,0.2500000066227383,0.2166666690674093,0.0444444451067182,0.183333333581686,0.0666666680739985,0.0444444455206394,0.0,0.0,0.0
2022-08-15,1.177777788705296,1.6944444212648604,2.0499999887413445,0.972222222222222,3.522222227520413,1.4833333260483212,0.3166666726271311,1.2277777757909565,0.3888888934420215,0.1833333373069763,0.2555555606053935,0.0055555556383397,0.0,0.0,0.0
2022-08-16,1.2444444398085277,1.9749999774826896,0.3388888939387268,2.138888895511627,2.205555544959174,0.8222222179174423,2.4722222222222223,0.8277777793506781,2.255555540323257,3.46666666534212,3.8833333651224766,2.8444444371594324,3.577777759896384,2.5388888845013247,2.3277777859734163
2022-08-17,2.366666661368476,0.8944444515638881,2.2722222208976746,2.0050000150998426,1.922222206989924,2.705555564827389,4.461111134952969,6.355555494626364,5.2722222142749375,5.322222285800511,6.483333296245998,10.927777820163303,15.233333269755043,23.949999809265137,17.788888666364883
2022-08-18,2.2166666587193804,2.9333333306842384,2.966666658719381,5.072222232818604,5.494444449742635,6.272222254011366,8.67222221692403,6.961111134952969,12.583333439297146,17.949999862247047,25.894444412655297,31.93888844384088,32.31666649712456,29.01666688919068,32.61111092567444
2022-08-19,1.383333338631524,1.5611110991901822,4.527777764532302,4.533333341280619,5.338888883590698,13.76666662428114,6.72222219573127,6.883333312140571,7.188888867696127,5.761111113760207,5.649999982780882,7.772222306993272,7.249999991721577,14.533333255185024,14.233333435323503
2022-08-20,1.6388888789547815,3.705555531713698,2.561111092567444,4.716666691833073,4.788888918028937,3.238888872994317,3.177777740690443,1.1944444444444446,0.3722222273548443,1.238888896173901,0.0,0.0,0.0,0.0,0.0
2022-08-21,2.427777763870026,0.8999999964402782,3.777777804268732,1.994444436497159,1.505555550257365,1.4166666699780357,2.7166666785875955,0.7333333310153749,0.4277777783572674,0.0055555556383397,0.0666666676600774,0.0277777781916989,0.0,0.0222222225533591,0.0716666674448384
2022-08-22,1.1944444527228677,1.0277777910232544,2.155555539660984,2.088888863722484,0.4166666720476415,1.0555555555555556,0.7499999983443154,1.2388888895511627,0.3166666726271311,0.1444444474246766,0.0244444440015488,0.0,0.0277777781916989,0.1055555579562981,0.0166666669150193
2022-08-23,1.0611111124356587,0.9055555727746752,2.7888888716697693,1.7555555502573652,1.1088888910081651,2.2388888796170554,1.2777777744664085,0.9222222231328489,0.7055555507540702,0.0111111112766795,0.1277777813374996,0.0222222225533591,0.0111111112766795,0.0055555556383397,0.0055555556383397
2022-08-24,0.7444444513983195,1.0777777814202838,1.48888889948527,0.588888894352648,1.2555555601914723,1.116666658057107,0.1277777805096573,0.5555555634200573,0.0049999998882412,0.1666666683223512,0.0,0.0,0.0,0.0,0.0
2022-08-25,0.6500000009934108,0.9166666799121436,0.861111119389534,1.3333333267105951,0.1944444469279713,0.0833333362307813,0.1111111123528745,0.0055555556383397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-26,1.166666673289405,1.7999999986754522,0.5888888955944115,0.3777777834071052,0.161111114339696,0.2000000013245476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,0.4944444580210579,2.422222210301293,0.6166666746139526,0.1222222240434752,0.2277777840693791,0.0222222225533591,0.0277777781916989,0.0,0.2000000021523899,0.0,0.0333333338300387,0.0,0.0,0.0,0.0
2022-08-28,1.3666666779253216,0.9888888895511628,0.6000000023179586,0.2055555582046508,0.0444444451067182,0.3777777867184745,0.4611111192239656,0.2277777815858523,0.0666666680739985,0.2777777831587526,0.1166666692329777,0.0166666669150193,0.0,0.0,0.0
2022-08-29,1.5333333280351429,0.3388888906273576,0.3166666730410522,0.1444444474246766,0.0222222225533591,0.0222222225533591,0.1666666716337204,0.3388888893855942,0.1500000026490953,0.2722222254508072,0.3166666738688945,0.0,0.0055555556383397,0.0055555556383397,0.0055555556383397
2022-08-30,1.3611110945542653,0.5666666676600776,0.3388888964222537,0.1388888901306523,0.2666666735377576,0.1666666674945089,0.6777777704927657,0.1722222272720601,0.4055555615988043,0.0777777797645992,0.0055555556383397,0.0,0.0944444458517763,0.0055555556383397,0.0
2022-08-31,0.0888888906273576,0.6027777737213506,0.7722222291760975,0.1333333369758393,0.3111111186444759,0.4777777791023254,0.8444444512327514,0.7444444530540043,0.1666666695641147,0.1055555571284559,0.0,0.1888888933592372,0.0,0.0,0.0333333338300387
2022-09-01,1.1388888880610466,0.9166666567325592,0.9611111142569118,0.3222222253680229,0.5611111174027126,0.327777781834205,0.4944444518122408,0.1500000026490953,0.0555555563833978,0.0,0.0611111120217376,0.0555555567973189,0.0,0.0,0.0
2022-09-02,0.7111111258467039,1.1166666713025837,2.2166666852103343,0.9999999983443156,0.9055555545621448,0.8277777839038108,2.1888888676961265,0.9722222288449606,0.1555555587013562,1.1277777701616287,2.388888872332043,1.0055555639167624,0.6166666663355298,0.0888888910412788,0.0277777781916989
2022-09-03,1.8111111058129203,1.738888892862532,2.0511110888587103,2.9388888809416027,1.4111111064751942,2.5888888835906982,1.549999992052714,1.28333333796925,1.0000000016556845,1.9055555727746751,1.855555540985531,1.1722222256163752,0.8499999998344315,0.6333333336644703,0.4944444480869505
2022-09-04,1.5388888716697693,1.0666666626930237,0.5888888935248059,0.5444444550408258,1.7277777592341106,0.3222222282654708,1.0999999973509047,1.0944444404708014,1.533333334657881,1.8611111077997424,0.0611111120217376,0.1000000019040372,0.0555555563833978,0.0388888894683784,0.1666666703919569
2022-09-05,2.5388888915379844,0.1222222252852387,1.3777777552604673,2.399999989403619,1.6944444510671828,0.5055555651585262,1.261111107137468,3.8722221586439343,4.038888891537983,0.4000000059604645,0.3055555630061361,0.3777777842349477,0.2722222237951225,0.4555555619299412,0.5000000037252903
2022-09-06,0.2388888949321375,2.938888900809818,1.3166666709714467,0.5388888948493534,0.1555555582874351,1.1222222298383715,3.355555547608269,3.5222222142749366,2.194444417953492,2.727777745988633,4.71111109521654,4.438888827959697,6.499999973509047,6.783333354526096,5.361111044883727
2022-09-07,1.8444444338480637,1.4555555482705436,1.355555557542377,0.2277777815858523,0.6000000064571698,0.9500000046359168,1.338888900147544,2.2777777777777777,2.9055555529064607,3.322222239441341,3.4277777804268728,6.383333285649618,7.905555619133842,6.116666661368476,10.827777703603108
2022-09-08,4.205555624432034,1.277777771155039,0.8777777916855282,0.3666666746139526,0.6444444523917303,0.127777779681815,1.5444444219271345,0.1944444494114982,0.3111111174027124,0.1222222248713175,0.2000000033941534,0.0888888906273576,0.0166666669150193,0.0111111112766795,0.0277777781916989
2022-09-09,2.799999978807237,1.1444444424576228,0.9777777791023254,2.383333318763309,0.7055555652413102,0.3888888955116272,0.3277777805924415,0.2222222280171182,0.2388888953460587,0.0055555556383397,0.0611111120217376,0.0666666676600774,0.0,0.0,0.0
2022-09-10,2.822222219573127,2.5944444404708014,1.66666665342119,2.305555548932817,0.8833333320087856,0.6222222232156329,2.216666652096642,0.4555555619299412,0.4055555587013562,0.1611111164093017,0.1833333310981591,0.0,0.0,0.0166666669150193,0.0
2022-09-11,2.5722222195731272,2.955555538336436,2.8888888888888884,1.977777752611372,2.916666626930237,3.305555555555556,2.266666657394833,1.6999999843537803,0.7999999990893735,0.6722222318251927,0.0055555556383397,0.0,0.0666666680739985,0.0,0.0
2022-09-12,4.044444468286303,1.9277777804268728,3.6555555727746754,3.7277777592341104,6.500000092718336,3.3944444523917303,5.900000055631002,3.927777760558658,2.822222229507234,0.5722222199870481,2.255555575920476,2.355555537674162,1.56666666145126,0.5611111256811354,0.8333333337472545
2022-09-13,1.949999968210856,3.522222227520413,5.16666669315762,7.4166666931576195,3.1944444444444446,4.172222150696649,3.8888889021343656,4.850000010596382,2.022222245732943,3.405555572774676,3.911111050181919,2.2388889061080084,2.705555574347576,3.344444449163146,6.416666574776173
2022-09-14,2.272222194406721,3.8944444391462536,6.816666709052191,3.1666666931576204,2.25555557012558,2.005555533700519,2.9999999801317845,2.638888869020674,7.9611111746894,5.194444444444444,6.216666685210334,7.355555633703865,13.8277778228124,14.033333116107515,12.994444317287869
2022-09-15,4.305555535687341,2.2611111137602062,2.1833333505524526,3.338888896836175,1.5888888902134364,2.149999989403619,4.138888875643413,5.944444444444445,9.905555486679075,10.411111116409302,9.71111109521654,10.516666743490427,7.4777777261204195,10.69999990529484,9.272222178677715
2022-09-16,1.7055555515819127,1.2666666673289406,3.066666695806715,2.8888888822661505,2.0444444351726108,4.466666711701286,2.822222232818604,0.6444444474246767,0.40555556366841,0.0833333345750967,0.0055555556383397,0.0055555556383397,0.0166666669150193,0.0,0.0
2022-09-17,0.5555555572112401,1.1166666679912145,3.411111129654778,3.822222212950389,2.96111109521654,1.8722222050031023,0.1000000014901161,0.3222222299211555,0.4388888974984487,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-18,1.6277777751286826,3.808888905578189,3.533333334657881,4.72777779897054,3.283333347903357,0.8888888922002581,0.9222222268581388,1.3277777830759685,0.1555555591152774,0.1466666668032606,0.1722222256163756,0.2777777815030681,0.0,0.0,0.0
2022-09-19,3.727777759234111,4.583333359824287,5.488888846503364,4.422222190433079,2.727777779102325,2.2111111183961234,3.4999999735090466,1.072222224540181,3.811111092567444,4.74444439013799,7.072222219573127,2.611111087931528,2.183333334823449,1.5277777781916988,2.583333336230781
2022-09-20,4.883333365122477,7.816666629579332,6.144444439146255,1.5277777711550395,4.705555611186558,6.983333335982429,5.855555574099222,7.233333402209812,6.333333333333333,7.616666740841335,5.911111076672872,8.794444428549873,7.649999962912666,9.55555558204651,12.966666751437716
2022-09-21,3.666666620307499,6.438888894187079,3.2111110753483247,5.655555619133843,9.17777787314521,6.777777777777778,6.916666719648573,8.311111132303875,7.361111031638251,4.938888907432557,8.244444449742636,3.055555548932818,6.161111063427397,9.288888851801554,6.138888849152459
2022-09-22,2.194444444444444,3.3222222328186035,3.06111110581292,4.161111089918348,2.549999965561761,3.6277777751286826,5.4277777671813965,6.011111127005684,10.105555587344702,11.277777724795872,13.76111110051473,8.961111068725586,12.238889005449083,13.305555555555555,13.5777776506212
2022-09-23,2.933333343929715,3.661111089918349,2.8000000185436678,4.305555582046509,2.8500000105963816,4.988888886239794,1.8999999910593035,4.833333267105951,2.1000000105963816,2.6833333141273923,0.4555555627577834,0.2055555606881777,0.3888888971673118,0.2333333384659555,0.3166666767663425
2022-09-24,2.133333358499739,3.3222222129503884,6.288888931274414,2.6333333651224766,3.5388889047834606,1.71111109190517,1.1944444477558138,0.1833333368930551,0.1000000027318795,0.0055555556383397,0.0,0.0,0.0,0.0,0.0
2022-09-25,4.999999986754524,7.044444481531779,7.961111174689399,2.9333333505524526,2.427777773804135,3.561111079321967,1.277777777777778,2.211111108462015,2.394444432523516,2.316666669315762,2.355555540985531,0.6500000109275182,0.6388889008926021,0.3055555646618207,1.1166666630241604
2022-09-26,4.233333349227905,6.294444481531779,5.277777804268731,5.316666656070285,4.611111111111112,4.544444408681658,10.95000002119276,11.699999968210856,8.661111195882164,13.627777735392252,12.300000137752956,16.094444539811875,17.32222212685479,15.705555544959177,18.99444447623359
2022-09-27,5.566666682561239,5.800000005298189,4.438888867696127,2.911111109786564,9.938888920678036,10.35000001059638,9.294444455040829,4.633333351877,3.188888847827912,8.105555481380886,10.583333280351429,13.444444285498724,14.15555543369717,18.944444603390163,26.27777767181397
2022-09-28,5.116666714350383,2.505555537011888,4.9333333306842375,7.133333418104384,6.027777804268731,4.633333245913187,4.211111108462016,2.977777772479587,0.8999999997516474,21.099999957614475,35.794444402058915,34.033333248562286,33.65555561913384,40.52777756585016,41.833333333333336
2022-09-29,3.37777778837416,7.866666740841335,7.088888857099745,4.383333325386047,2.82222224606408,7.483333349227904,6.33333338631524,0.844444456199805,17.16666687859429,30.038888719346787,33.52222220102946,21.47222227520413,17.20000007417467,15.055555449591743,17.28333332803514
2022-09-30,2.9444444510671826,3.388888888888889,2.883333351877001,3.577777796321445,7.622222238116795,6.966666645473903,2.377777761883206,2.411111083295609,4.611111137602064,4.416666666666666,8.444444444444445,8.238888872994318,5.038888918028937,3.5555555290646024,4.911111103163825
2022-10-01,3.26111110051473,6.666666666666666,4.238888899485271,7.516666650772095,3.355555534362793,2.1555555462837224,1.4388888875643413,0.6944444477558136,0.2333333376381132,2.41666669315762,1.6388888822661507,2.5111111137602062,1.938888880941603,2.566666662693024,2.60000001721912
2022-10-02,7.094444513320923,7.305555555555555,5.222222195731269,3.672222230169508,1.3111111190583973,0.9777777824136948,2.26111110051473,0.2500000074505806,0.1666666703919569,0.0055555556383397,0.3888888930281003,0.1388888913724157,0.0277777781916989,0.1666666703919569,0.674444437233938
2022-10-03,4.994444436497158,2.977777772479587,4.894444478882684,2.049999998675452,1.333333320087857,2.244444436497158,0.4222222326530351,0.8777777834071054,1.9611110952165391,4.283333394262527,2.3833333518770004,0.0277777781916989,0.2611111141741276,1.7833333222402468,1.5833333304358852
2022-10-04,2.4166666600439286,4.094444473584494,3.0888888835906982,1.3222222195731266,3.605555507871839,3.07222224606408,2.688888907432556,3.7544444666968455,4.050000045034621,1.133333338631524,0.5222222271064917,0.9722222193247742,0.0833333341611756,0.0555555559694767,0.0166666673289404
2022-10-05,3.1222222513622704,4.9777778254614935,5.343333350287543,5.955555597941079,3.2749999960263576,3.349999984105428,2.9111111097865634,2.8444444735844927,3.305555542310079,3.4333333174387617,2.86666668785943,0.8166666643487082,0.61111111069719,0.4166666683223511,0.9000000026490952
2022-10-06,4.983333349227904,2.533333334657881,5.238888912730747,5.172222190433078,5.783333367771572,5.10555550787184,4.983333335982429,5.353333327505323,8.627777854601543,14.922222243414986,35.93888886769612,22.84444438086616,20.233333269755047,21.388889100816517,17.51666654480828
2022-10-07,4.405555579397412,4.388888915379842,3.8777777751286826,7.8222221798366975,2.6166666878594294,2.1777777671813965,3.861111111111111,2.555555555555556,1.833333339956072,8.638888941870796,17.2833333545261,21.17222219043308,15.06111118528578,25.65000004238552,22.049444463517933
2022-10-08,3.60555550787184,3.3777777751286826,7.650000042385526,5.216666711701287,4.055555515819126,3.8500000238418575,0.9666666785875956,1.4444444510671826,0.2222222276031971,1.1277777912716072,0.1111111135946379,0.0944444462656974,0.0222222225533591,0.0333333335195978,0.0461111107013291
2022-10-09,3.905555592642891,4.672222243414985,8.666666640175713,3.261111127005683,4.577777809566922,2.433333333995607,1.1333333320087855,3.4000000026490955,2.6222222182485795,3.2222222222222223,7.488888846503364,13.677777820163303,7.494444410006205,4.377777788374159,0.8388888951804903
2022-10-10,4.427777727444966,6.1555555661519366,1.4777777791023254,3.33333330684238,3.838888883590698,3.027777804268731,7.444444391462537,5.027777711550395,5.05000000529819,10.877777735392252,10.12222237057156,12.216666539510092,12.977777798970536,8.622222264607748,4.433333357175192
2022-10-11,5.894444425900775,3.0777777698304924,2.244444436497158,3.777777738041348,4.74999996026357,5.516666650772095,6.83333326710595,4.474999970859951,6.594444513320923,9.56666652361552,15.57777796851264,17.57222228580051,17.177777820163303,19.46333334181044,19.127777841356068
2022-10-12,4.94444441795349,4.911111089918348,3.52222220102946,8.87777786784702,7.049999899334377,6.772222201029459,6.611111084620157,11.900000042385525,13.622222105662027,10.92222221692403,15.283333354526098,13.233333296245997,22.005555576748318,26.980555375417072,24.272222148047558
2022-10-13,3.688888854450649,3.277777777777778,4.105555547608271,8.555555529064604,4.072222259309558,10.53888890478346,9.061110973358153,7.311111105812921,7.544444481531778,6.627777761883206,10.444444417953491,11.94444449742635,11.616666634877522,12.248888889948526,9.388888935248058
2022-10-14,2.7499999801317854,4.233333335982429,7.188888920678033,5.694444470935398,8.20000006092919,8.71111109521654,5.8555555873447,10.30555550257365,14.722222354676989,15.099999957614475,12.750000000000002,14.822222232818604,15.64999990993076,15.116666634877522,25.65555572509766
2022-10-15,5.627777735392253,5.727777825461494,2.857777807447645,5.850000010596381,4.199999981456333,5.0444443755679655,6.507222135861714,4.733333316114213,3.82222220632765,3.822222259309557,3.0166666507720947,4.177777780426872,3.0944444139798484,4.144444439146254,3.405555559529199
2022-10-16,5.5500000317891445,4.188888867696126,5.988888899485271,2.288888911406199,3.966666685210334,5.6666666401757135,3.983333355850643,0.7944444484180874,3.0611111124356585,1.5000000049670537,1.8611110879315271,2.5833333200878563,2.283888896306356,2.688888923161559,3.966666609048843
2022-10-17,3.788888891537984,7.0222222275204125,4.927777740690443,5.222222235467698,6.577777809566921,4.80555554231008,2.9222222367922464,3.633333338631524,4.444444457689921,3.1000000370873337,2.28333329823282,1.6722222169240315,1.1833333323399224,0.861111107799742,0.7222222184969319
2022-10-18,2.722222222222222,4.411111169391209,2.166666673289405,3.8111111323038735,1.9055555529064605,3.211111108462016,4.055555555555555,4.611111084620158,4.938888920678033,5.32222220632765,7.466666645473904,6.233333402209812,4.988888872994318,6.9055556191338425,12.76666678322686
2022-10-19,4.933333290947808,4.005555523766411,2.8499999841054278,1.844444433848063,3.372222211625841,3.75,1.6833333240614998,2.533333334657881,3.427777793672349,3.5166666772630477,3.283333321412404,2.8833333518770004,4.266666677263047,7.600000037087334,8.055555555555555
2022-10-20,2.9744444290796914,3.3666666746139526,1.844444453716278,3.272222174538506,2.338888883590698,2.49444442987442,2.4222222103012934,8.261111179987587,5.355555560853746,5.711111134952969,5.766666630903881,5.622222218248579,7.722222248713175,8.516666650772093,7.38333339161343
2022-10-21,4.061111105812921,3.1166666613684764,2.777777757909563,4.111111097865633,9.122222317589651,4.105555587344699,6.605555613835653,7.644444439146254,16.50555568271213,19.872222105662036,28.044444508022732,35.944444762335884,32.28888903723822,25.92777755525377,34.566666709052186
2022-10-22,3.505555563502841,2.6500000026490955,3.13333331214057,7.161111169391209,2.999999986754524,2.183333350552453,3.022222227520413,1.955555538336436,1.966666668653488,3.416666640175713,2.0888888968361745,1.2222222255335913,0.0833333345750967,0.2555555577079455,0.300000006539954
2022-10-23,6.183333343929714,2.2277777459886337,4.722222169240316,2.00555557012558,1.211111111773385,2.027777764532301,0.5055555601914724,1.255555541978942,0.2277777832415368,0.2444444485008716,0.2722222258647284,0.0,0.0666666689018408,0.0,0.0166666669150193
2022-10-24,6.133333351877,6.0500000317891445,2.2944444285498724,2.555555548932817,1.5777777764532304,1.3055555489328174,1.66111112303204,0.350000006871091,0.1777777812547154,0.3444444504049089,0.02777777860562,0.02777777860562,0.0333333338300387,0.0222222229672802,0.0055555556383397
